url,type,label,url_length,domain_length,path_length,num_dots,num_slashes,num_digits,num_special_chars,num_subdomains,has_https,has_ip,has_at_symbol,has_double_slash,query_length,num_query_params
bayt.com/en/job/?xid=1682046,benign,0,28,8,8,1,3,7,2,0,0,0,0,0,11,1
answers.com/topic/creature,benign,0,26,11,15,1,2,0,0,0,0,0,0,0,0,0
wiki.answers.com/Q/Nadia_giosia_single,benign,0,38,16,22,2,2,0,2,1,0,0,0,0,0,0
absoluteastronomy.com/topics/Matson_Navigation_Company,benign,0,54,21,33,1,2,0,2,0,0,0,0,0,0,0
svstyle.com,phishing,2,11,11,0,1,0,0,0,0,0,0,0,0,0,0
facebook.com/pages/Washington-Workwear-fan-page/315420287113,benign,0,60,12,48,1,3,12,0,0,0,0,0,0,0,0
manta.com/c/mm25999/j-b-steel-storm-shelters,benign,0,44,9,35,1,3,5,0,0,0,0,0,0,0,0
afterelton.com/blog/michaeljensen/exclusive-interview-survivor-gabon-marcus-lehman,benign,0,82,14,68,1,3,0,0,0,0,0,0,0,0,0
localhistory.kclibrary.org/cdm4/results.php?CISOOP1=exact&CISOBOX1=Department%20Stores&CISOFIELD1=subjec&CISOROOT=/Local,benign,0,120,26,17,3,3,6,9,1,0,0,0,0,76,4
allshallperish.enjin.com/,benign,0,25,24,1,2,1,0,0,1,0,0,0,0,0,0
http://www.istracentrum.sk/fotogalerie/94-fotoforum-2012/detail/1598-dscn2311?tmpl=component&phocadownload=1,defacement,1,108,19,51,2,6,15,4,1,0,0,0,0,30,2
belfastbushcraftblog.blogspot.com/2011/04/spring-treat-rosebay-willow-herb-pith.html,benign,0,84,33,51,3,3,6,0,1,0,0,0,0,0,0
subscene.com/Cowboys-and-Aliens/subtitles-86778.aspx,benign,0,52,12,40,2,2,5,0,0,0,0,0,0,0,0
metrolyrics.com/them-bones-lyrics-alice-in-chains.html,benign,0,54,15,39,2,1,0,0,0,0,0,0,0,0,0
linkedin.com/pub/darren-wren/14/5b6/140,benign,0,39,12,27,1,5,7,0,0,0,0,0,0,0,0
progandpoo.blogspot.com/,benign,0,24,23,1,2,1,0,0,1,0,0,0,0,0,0
filipinaimages.com/rachael-lampa-the-filipina-american-christian-singer-songwriter-record-producer-and-actor/,benign,0,109,18,91,1,2,0,0,0,0,0,0,0,0,0
http://www.foehn.es/index.php?option=com_content&view=article&id=63&Itemid=31,defacement,1,77,12,10,3,3,4,9,1,0,0,0,0,47,4
okbridges.wkinsler.com/mayes_county/chouteaucreek1.html,benign,0,55,22,33,3,2,1,1,1,0,0,0,0,0,0
legacy.com/obituaries/statesman/obituary.aspx?n=richard-h-dick-cory&pid=137027072,benign,0,81,10,35,2,3,9,4,0,0,0,0,0,35,2
http://udn.com/news/story/7086/878618-Windows-10%E9%87%8B%E5%87%BA%E5%A4%9A%E9%A0%85%E5%88%A9%E5%A4%9A-%E4%BD%86%E6%8C%91%E6%88%B0%E6%89%8D%E5%89%9B%E9%96%8B%E5%A7%8B,benign,0,166,7,152,1,6,59,39,0,0,0,0,0,0,0
transfermarkt.co.uk/en/south-africa/startseite/verband_159.html,benign,0,63,19,44,3,4,3,1,1,0,0,0,0,0,0
whosdatedwho.com/tpx_147358/jeff-skoll/,benign,0,39,16,23,1,3,6,1,0,0,0,0,0,0,0
almostfearless.com/2008/05/21/8-things-i-wish-i-knew-when-i-was-22/,benign,0,67,18,49,1,5,11,0,0,0,0,0,0,0,0
http://extratorrent.cc/torrent/4190553/My+Morning+Jacket+-+One+Big+Holiday+%5B6CD%5D+%5B2015%5D+%5BMP3-320KBPS%5D+%5BH4CKUS%5D+%5BGloDLS%5D.html,benign,0,144,15,122,2,5,27,10,0,0,0,0,0,0,0
absoluteastronomy.com/topics/E%21_%28Canada%29,benign,0,46,21,25,1,2,6,4,0,0,0,0,0,0,0
facebook.com/people/Jean-Pierre-Roy/1433251013,benign,0,46,12,34,1,3,10,0,0,0,0,0,0,0,0
ourglocal.com/event/?eventid=12278,benign,0,34,13,7,1,2,5,2,0,0,0,0,0,13,1
manta.com/c/mmcxn23/electronics-diversified,benign,0,43,9,34,1,3,2,0,0,0,0,0,0,0,0
simple.wikipedia.org/wiki/Ottawa_River,benign,0,38,20,18,2,2,0,1,1,0,0,0,0,0,0
people.famouswhy.com/gloria_schumm_and_wallace_beery-r17709.html,benign,0,64,20,44,3,1,5,4,1,0,0,0,0,0,0
http://thenextweb.com/insider/2014/10/29/unbabel-integrates-mailchimp-offer-translation-service-promotional-emails/feed/gtm.js,benign,0,126,14,105,2,9,8,0,0,0,0,0,0,0,0
gravehunter.net/walter_&_gracie_lantz.htm,benign,0,41,15,26,2,1,0,4,0,0,0,0,0,0,0
whatifsports.com/nfl-l/profile_team.asp?hfid=31,benign,0,47,16,23,2,2,2,3,0,0,0,0,0,7,1
http://image55.360doc.com/DownloadImg/2012/11/0621/28046356_60.jpg,malware,3,66,18,41,3,7,25,1,1,0,0,0,0,0,0
thecanadianencyclopedia.com/PrinterFriendly.cfm?Params=A1ARTA0004621,benign,0,68,27,20,2,1,8,2,0,0,0,0,0,20,1
tangmonkey.com/columns/102927768229710.php,benign,0,42,14,28,2,2,15,0,0,0,0,0,0,0,0
med.umkc.edu/,benign,0,13,12,1,2,1,0,0,1,0,0,0,0,0,0
goenglish.com/GetUpOnTheWrongSideOfTheBed.asp,benign,0,45,13,32,2,1,0,0,0,0,0,0,0,0,0
local.yahoo.com/info-14723881-america-s-first-federal-credit-union-birmingham,benign,0,77,15,62,2,1,8,0,1,0,0,0,0,0,0
filmdrunk.uproxx.com/2011/08/tobey-leo-on-the-set-of-the-great-gatsby-with-gatsby-quotes,benign,0,88,20,68,2,3,6,0,1,0,0,0,0,0,0
isfdb.org/cgi-bin/ea.cgi?Hannes_Bok,benign,0,35,9,15,2,2,0,2,0,0,0,0,0,10,1
onesource.com/free/People/List/2592/15,benign,0,38,13,25,1,5,6,0,0,0,0,0,0,0,0
vetfriends.com/navyunits_more.cfm?page_id=2501,benign,0,46,14,19,2,1,4,4,0,0,0,0,0,12,1
youtube.com/watch?v=3XbZS_lqJFk,benign,0,31,11,6,1,1,1,3,0,0,0,0,0,13,1
dailymotion.com/video/xhs5zl_raiga-vs-giant-devil-bone-fish-deep-sea-monster-raiga_shortfilms,benign,0,93,15,78,1,2,1,2,0,0,0,0,0,0,0
tennisserver.com/sports_tickets/Boardwalk_Hall_Arena_New_Jersey_NJ/andre_ward_vs_carl_froch_boxing2.php,benign,0,103,16,87,2,3,1,11,0,0,0,0,0,0,0
worthpoint.com/worthopedia/93-wally-parks-finish-line-collectibles-signed-get,benign,0,77,14,63,1,2,2,0,0,0,0,0,0,0,0
incubusland.blogspot.com/2009/09/incubus-make-yourself-track-listing.html,benign,0,73,24,49,3,3,6,0,1,0,0,0,0,0,0
tv.yahoo.com/too-rich-the-secret-life-of-doris-duke/show/238,benign,0,60,12,48,2,3,3,0,1,0,0,0,0,0,0
politics.nytimes.com/election-guide/2008/results/superdelegates/delegates/index.html,benign,0,84,20,64,3,6,4,0,1,0,0,0,0,0,0
lbarch.co.za,phishing,2,12,12,0,2,0,0,0,1,0,0,0,0,0,0
colli239.fts.educ.msu.edu/1981/06/15/bourassa-1981/,benign,0,51,25,26,4,5,15,0,3,0,0,0,0,0,0
modot.org/kansascity/Route45bridges.htm,benign,0,39,9,30,2,2,2,0,0,0,0,0,0,0,0
milehighhockey.com/2011/6/25/2243931/avalanche-select-dillon-donnelly,benign,0,69,18,51,1,5,14,0,0,0,0,0,0,0,0
securitiesdocket.com/2010/02/11/schumer-recommends-lohier-for-second-circuit-seat/,benign,0,82,20,62,1,5,8,0,0,0,0,0,0,0,0
hemmings.com/mus/stories/2005/01/01/hmn_feature17.html,benign,0,54,12,42,2,6,10,1,0,0,0,0,0,0,0
peakpowersystems.co.uk/,benign,0,23,22,1,2,1,0,0,1,0,0,0,0,0,0
http://1-configurazione-supporto-apple.store-contatta.bimabn.com/c/Apple-id/5de10d93a2b7d63b8f3084cda204fb74/,phishing,2,109,57,45,3,6,20,0,2,0,0,0,0,0,0
fireangel.biz/videoclipuri-filme-muzica.php?video=Football%20Hooligans%20Poland%20Part%205&videoclip=i-pExZCu-RU,benign,0,112,13,30,2,1,9,8,0,0,0,0,0,68,2
poltronafrau.com/portal/page/portal/UI/webpages/poltronafrau/designer/detail?p=id:526286&lang=en,benign,0,96,16,60,1,8,6,4,0,0,0,0,0,19,2
brutom.tk,phishing,2,9,9,0,1,0,0,0,0,0,0,0,0,0,0
co.allen.oh.us/ma/townships.php,benign,0,31,14,17,4,2,0,0,2,0,0,0,0,0,0
markosweb.com/www/meteomedia.com/,benign,0,33,13,20,2,3,0,0,0,0,0,0,0,0,0
http://www.wijstaanvoordewijk.nl/media/fotos.html?view=album&album=5673706660225240417&page=1,defacement,1,93,25,17,3,4,20,6,1,0,0,0,0,43,3
http://www.id8-eu.net/identify-customer=r3cZu4QGsRB0bu4pyomoXlEZkQrwQUYKbPz7Ye2MeaiqBiLntI6nwEXLuMkoxYikZcRPrRR5faT6rYz726zg9a7ePsToDpxRa8xj/,phishing,2,141,14,120,2,4,16,1,1,0,0,0,0,0,0
en.wikipedia.org/wiki/Robert_Mathis,benign,0,35,16,19,2,2,0,1,1,0,0,0,0,0,0
newgirl.ro/?movie=the-chronicles-of-narnia-the-voyage-of-the-dawn-treader-movie,benign,0,79,10,1,1,1,0,2,0,0,0,0,0,67,1
thefreelibrary.com/KMC+Telecom+Sells+Operations+in+37+CLEC+Markets+To+CenturyTel+and...-a0128215348,benign,0,99,18,81,4,1,12,0,0,0,0,0,0,0,0
http://audeantenne.com/index.php?option=com_mailto&tmpl=component&link=0c09428ac133dae9ff9f459b9ac34f0117b3705c,defacement,1,111,15,10,2,3,25,7,0,0,0,0,0,78,3
en.wikipedia.org/wiki/William_E._Metzger,benign,0,40,16,24,3,2,0,2,1,0,0,0,0,0,0
cowboysandaliens.com/,benign,0,21,20,1,1,1,0,0,0,0,0,0,0,0,0
hulu.com/watch/5579/tvg-features-jockey-joe-bravo,benign,0,49,8,41,1,3,4,0,0,0,0,0,0,0,0
uncannyxmen.homestead.com/siteinfo.html,benign,0,39,25,14,3,1,0,0,1,0,0,0,0,0,0
myspace.com/sexayjessy,benign,0,22,11,11,1,1,0,0,0,0,0,0,0,0,0
http://digg.com/video/seth-meyers-takes-his-dog-to-see-a-bunch-of-dog-psychics-and-she-has-a-lot-to-say,benign,0,103,8,88,1,4,0,0,0,0,0,0,0,0,0
10ave.com/news/2011/05/80-years-old-and-full-of-energy-retirement-no-thanks/,benign,0,76,9,67,1,5,10,0,0,0,0,0,0,0,0
music.yahoo.com/esmerine/albums/if-only-a-sweet-surrender-to-the-nights-to-come-be-true--159647474,benign,0,98,15,83,2,3,9,0,1,0,0,0,0,0,0
nndb.com/people/977/000043848/,benign,0,30,8,22,1,4,12,0,0,0,0,0,0,0,0
sydney.chineseconsulate.org/eng/,benign,0,32,27,5,2,2,0,0,1,0,0,0,0,0,0
trueknowledge.com/q/who_was_born_on_december_25,benign,0,47,17,30,1,2,2,5,0,0,0,0,0,0,0
fansedge.com/Los-Angeles-Rams-NFL-Legend-and-Current-Player-Throwback-Jerseys-Throwback-Jersey-_-1833806202_PG.html,benign,0,115,12,103,2,1,10,2,0,0,0,0,0,0,0
louisebartels.com/,benign,0,18,17,1,1,1,0,0,0,0,0,0,0,0,0
http://www.markeven.it/dipartimenti/promotion-a-customer-loyalty-program,defacement,1,72,15,50,2,4,0,0,1,0,0,0,0,0,0
gokartsusastore.com/CategoryProductList.jsp?cat=Parts+by+Brand+of+Scooter%3AHonda+Scooters%3ARuckus+50+Zoomer+NPS+50&offset=60,benign,0,126,19,24,2,1,8,6,0,0,0,0,0,82,2
http://www.kdw-nettetal.de/index.php/programm-2013/108-zu-gast-in-2013.html,defacement,1,75,19,49,4,5,11,0,1,0,0,0,0,0,0
http://techcrunch.com/video/fcc-chairman-tom-wheeler-knows-who-makes-the-rules/518804861/,benign,0,89,14,68,1,6,9,0,0,0,0,0,0,0,0
politicalgraveyard.com/bio/kochendorfer-kolski.html,benign,0,51,22,29,2,2,0,0,0,0,0,0,0,0,0
montrealgazette.com/news/Tony+Tomassi+political+career/5538048/story.html,benign,0,73,19,54,2,4,7,0,0,0,0,0,0,0,0
timelyshower.com/,benign,0,17,16,1,1,1,0,0,0,0,0,0,0,0,0
fleetweeksandiego.org/contactus.html,benign,0,36,21,15,2,1,0,0,0,0,0,0,0,0,0
music.aol.com/artist/arcade-fire,benign,0,32,13,19,2,2,0,0,1,0,0,0,0,0,0
wordiq.com/definition/United_States_district_court,benign,0,50,10,40,1,2,0,3,0,0,0,0,0,0,0
http://www.hostrat.com/index.php?option=com_content&view=article&id=35&Itemid=49,defacement,1,80,15,10,3,3,4,9,1,0,0,0,0,47,4
kugli.com/Classifieds/city/Ljubljana-180531-Ljubljana_Slovenia-SI61/search/bolnica/,benign,0,83,9,74,1,6,8,1,0,0,0,0,0,0,0
amazon.com/Great-Places-Learn-Creating-Asset-Building/dp/1574822454,benign,0,67,10,57,1,3,10,0,0,0,0,0,0,0,0
drakemag.com/videos/2009-films,benign,0,30,12,18,1,2,4,0,0,0,0,0,0,0,0
twitter.com/BudCollins,benign,0,22,11,11,1,1,0,0,0,0,0,0,0,0,0
http://indianexpress.com/article/good-news/pune-student-builds-gloves-that-speak-and-show-to-help-those-with-impairement/,benign,0,121,17,97,1,6,0,0,0,0,0,0,0,0,0
cod4source.com/,benign,0,15,14,1,1,1,1,0,0,0,0,0,0,0,0
appidtonight-scurekezelteams.com,phishing,2,32,32,0,1,0,0,0,0,0,0,0,0,0,0
linkedin.com/pub/stephen-greenwell/6/871/46b,benign,0,44,12,32,1,5,6,0,0,0,0,0,0,0,0
http://fazenda.gov.br/divulgacao/noticias/2015/maio/disponibilizada-consulta-publica-para-alteracao-da-in-de-habilitacao-no-siscomex,benign,0,132,14,111,2,7,4,0,1,0,0,0,0,0,0
aux.tv/2011/11/sainte-catherines-announce-break-up/,benign,0,51,6,45,1,4,6,0,0,0,0,0,0,0,0
charleychaseonline.com/,benign,0,23,22,1,1,1,0,0,0,0,0,0,0,0,0
en.wikipedia.org/wiki/1994_American_Professional_Soccer_League,benign,0,62,16,46,2,2,4,4,1,0,0,0,0,0,0
http://www.e-solare.ro/index.php?page=shop.browse&category_id=27&option=com_virtuemart&Itemid=45,defacement,1,96,15,10,4,3,4,10,1,0,0,0,0,63,4
momwiz.com/porch/original.htm,benign,0,29,10,19,2,2,0,0,0,0,0,0,0,0,0
http://www.evasteinberger.at/de/fotos/fotos-2010/fotos-201070-70.html,defacement,1,69,21,41,3,6,12,0,1,0,0,0,0,0,0
notasheepmaybeagoat.blogspot.com/2011/07/gordon-brown-stench-of-hypocrisy.html,benign,0,78,32,46,3,3,6,0,1,0,0,0,0,0,0
http://www.igrejabiblicaformosa.com.br/index.php?option=com_content&view=article&id=23:aconteceu-virou-noticia&catid=3:noticias&Itemid=11,defacement,1,137,31,10,4,3,5,11,2,0,0,0,0,88,5
http://www.evasteinberger.at/de/fotos/fotos-2010/fotos-201059-59.html,defacement,1,69,21,41,3,6,12,0,1,0,0,0,0,0,0
uk.linkedin.com/in/wtclayton,benign,0,28,15,13,2,2,0,0,1,0,0,0,0,0,0
http://www.fishzone.co.za/index2.php?option=com_virtuemart&page=shop.pdf_output&showpage=shop.browse&pop=1&output=pdf&product_id=0&category_id=1&pop=1,defacement,1,150,18,11,6,3,5,20,2,0,0,0,0,113,8
films.gayeroticarchives.com/?p=12229,benign,0,36,27,1,2,1,5,2,1,0,0,0,0,7,1
zimbio.com/Willie+O%27Ree/pictures/pro,benign,0,38,10,28,1,3,2,1,0,0,0,0,0,0,0
http://sourceforge.net/projects/namelessrom/files/latest/download?source=frontpage&position=5,benign,0,93,15,43,1,7,1,4,0,0,0,0,0,27,2
digd.auburn.edu/graphicdesign/,benign,0,30,15,15,2,2,0,0,1,0,0,0,0,0,0
therainesgroup.com/staff.php?page=2,benign,0,35,18,10,2,1,1,2,0,0,0,0,0,6,1
http://rivabella-corsica.com/index.php/Dรฉcouvrez-Riva-Bella/le-centre-dethalassotherapie.html,defacement,1,94,21,66,3,5,0,0,0,0,0,0,0,0,0
ookaboo.com/o/pictures/topic/314648/La_Ronde,benign,0,44,11,33,1,5,6,1,0,0,0,0,0,0,0
http://techcrunch.com/2014/06/07/with-ios-8-the-iphone-will-become-your-digital-hub/,benign,0,84,14,63,1,7,9,0,0,0,0,0,0,0,0
cfl-scrapbook.no-ip.org/Winnipeg.php,benign,0,36,23,13,3,1,0,0,1,0,0,0,0,0,0
trailsidegalleries.com/PopUp.cfm?inc=newWorks/showart.cfm&artid=15012&namefull=David%20Mayer&arttitle=Morning%20Hayfields%20Near%20Wilson%20%20%20*Sold%20by%20Draw*,benign,0,164,22,10,3,2,23,17,0,0,0,0,0,131,4
http://www.letni-tabor.eu/index.php?option=com_mailto&tmpl=component&link=0c8d16f078b505082d22f142b061ff977ecac6fc,defacement,1,114,18,10,3,3,25,7,1,0,0,0,0,78,3
trulia.com/voices/-Curb_Appeal-41-,benign,0,34,10,24,1,2,2,1,0,0,0,0,0,0,0
http://www.evasteinberger.at/de/berichte-2012.html?start=5,defacement,1,58,21,22,3,4,5,2,1,0,0,0,0,7,1
wn.com/James_McGill,benign,0,19,6,13,1,1,0,1,0,0,0,0,0,0,0
californiarepublicanassembly.com/,benign,0,33,32,1,1,1,0,0,0,0,0,0,0,0,0
mhpstrong.com/MHP/athletes/strongmen/brian_shaw.php,benign,0,51,13,38,2,4,0,1,0,0,0,0,0,0,0
music.yahoo.com/toni-tony-tone/,benign,0,31,15,16,2,2,0,0,1,0,0,0,0,0,0
ehow.com/list_6956403_comedy-zona-rosa_-kansas-city.html,benign,0,56,8,48,2,1,7,3,0,0,0,0,0,0,0
syakhroni.blog.unissula.ac.id/admin/file.php,malware,3,44,29,15,5,2,0,0,3,0,0,0,0,0,0
en.wikipedia.org/wiki/1883_Cincinnati_Reds_season,benign,0,49,16,33,2,2,4,3,1,0,0,0,0,0,0
http://chinesevie.com/index.php?option=com_content&view=article&id=207%3Achinese-menu&catid=117%3Achinese-menu&Itemid=315&lang=en,malware,3,129,14,10,2,3,11,15,0,0,0,0,0,97,6
http://mirtesen.ru/url?e=simple_click&blog_post_id=43854432269&url=http%3A%2F%2Fs30469371943.mirtesen.ru%2Fblog%2F43854432269%2FKonechno-eto---Bozhiy-dar,benign,0,153,11,4,3,3,39,15,0,0,0,0,0,130,3
http://www.tsilomitros.gr/component/autostand/index.html?func=viewcategory&id=24,defacement,1,80,18,31,3,5,2,4,1,0,0,0,0,23,2
roost.com/real-estate/NJ/Whitehouse-Station/,benign,0,44,9,35,1,4,0,0,0,0,0,0,0,0,0
qifanabki.com/2010/02/05/lowering-the-voting-age-no-real-impact-on-christian-muslim-voters/,benign,0,91,13,78,1,5,8,0,0,0,0,0,0,0,0
kingsofkauffman.com/2010/01/01/royals-rotten-decade-2004/,benign,0,57,19,38,1,5,12,0,0,0,0,0,0,0,0
boylesjoyce.tripod.com/DATABASE/wgc7.html,benign,0,41,22,19,3,2,1,0,1,0,0,0,0,0,0
local.yahoo.com/info-17874998-buster-crabbe-pools-incorporated-nixa,benign,0,67,15,52,2,1,8,0,1,0,0,0,0,0,0
flickr.com/photos/evsmitty/6009088141/,benign,0,38,10,28,1,4,10,0,0,0,0,0,0,0,0
associatedcontent.com/article/2793642/oakland_athletics_top_5_prospects_2010.html,benign,0,81,21,60,2,3,12,5,0,0,0,0,0,0,0
jayapriya.com,phishing,2,13,13,0,1,0,0,0,0,0,0,0,0,0,0
larrycharbonneau.com/quotes/,benign,0,28,20,8,1,2,0,0,0,0,0,0,0,0,0
wiki.answers.com/Q/What_time_does_Jacob_Two_Two_on_Qubo_start,benign,0,61,16,45,2,2,0,8,1,0,0,0,0,0,0
wfconfirm.today,phishing,2,15,15,0,1,0,0,0,0,0,0,0,0,0,0
rdggfh.co,phishing,2,9,9,0,1,0,0,0,0,0,0,0,0,0,0
sportsnipe.com/main_sportsnews/3524272/northwestern-no-1-in-first-edition-naia-division-ii-womens-basketball-national-association-intercollegiate-athletics.html,benign,0,160,14,146,2,3,8,1,0,0,0,0,0,0,0
associatedcontent.com/article/2682093/california_coed_killer_edmund_kemper.html,benign,0,79,21,58,2,3,7,4,0,0,0,0,0,0,0
whopassedon.com/Cemetery-Directory/Missouri/Kansas-City/Elmwood-Cemetery,benign,0,72,15,57,1,4,0,0,0,0,0,0,0,0,0
rapidnet.com/~jbeard/bdm/exposes/dobson/general.htm,benign,0,51,12,39,2,5,0,1,0,0,0,0,0,0,0
http://emgn.com/entertainment/these-30-adorable-cat-hats-are-taking-the-internet-by-storm/,benign,0,90,8,75,1,5,2,0,0,0,0,0,0,0,0
finda.co.nz/business/listing/4kzpt0/vertex-standard/,benign,0,52,11,41,2,5,2,0,1,0,0,0,0,0,0
alacrastore.com/company-snapshot/Astral_Media_Inc-1001335,benign,0,57,15,42,1,2,7,2,0,0,0,0,0,0,0
http://okumaaliskanligi.com/nicin-okumuyoruz/95-beynimiz-nasil-ogreniyor.html?font-size=smaller,defacement,1,95,20,50,2,4,2,2,0,0,0,0,0,17,1
800padutch.com/rt30.shtml,benign,0,25,14,11,2,1,5,0,0,0,0,0,0,0,0
answers.yahoo.com/question/index?qid=20091117202011AAkCtmY,benign,0,58,17,15,2,2,14,2,1,0,0,0,0,25,1
flixster.com/actor/michele-scarabelli-photos,benign,0,44,12,32,1,2,0,0,0,0,0,0,0,0,0
http://www.wingert-sonnenschutz.de/index.php?option=com_content&view=article&id=49&Itemid=72,defacement,1,92,27,10,3,3,4,9,1,0,0,0,0,47,4
http://www.plasmacamcnc.com/ISOIron&Steel,defacement,1,41,20,14,2,3,0,1,1,0,0,0,0,0,0
toronto.bluejays.mlb.com/news/article.jsp?ymd=20110310&content_id=16890400&c_id=tor,benign,0,83,24,17,4,2,16,8,2,0,0,0,0,41,3
http://perezhilton.com/2015-05-12-art-professor-final-exam-to-get-naked/?from=featured,benign,0,86,15,50,1,4,8,2,0,0,0,0,0,13,1
http://babal.net/downloads_details/271/%D9%81%D9%8A%D9%84%D9%85-%D8%A8%D8%AF%D9%84-%D9%81%D8%A7%D9%82%D8%AF-720p-HDTV,benign,0,117,9,101,1,5,32,23,0,0,0,0,0,0,0
whosdatedwho.com/tpx_2921/ed-sanders/,benign,0,37,16,21,1,3,4,1,0,0,0,0,0,0,0
geometry.net/detail/athletes_ice_hockey/baumgartner_ken_page_no_5.html,benign,0,70,12,58,2,3,1,6,0,0,0,0,0,0,0
http://hempel-hosting.de/nutzungsbedingungen.1,defacement,1,46,17,22,2,3,1,0,0,0,0,0,0,0,0
zeke.com/2011/11/gratte-ciel-cascades-d%E2%80%99eau-rues-ruisseaux%E2%80%A6-by-melvin-charney-at-place-emilie-gamelin-25/,benign,0,121,8,113,1,4,17,6,0,0,0,0,0,0,0
singing-ancestors.blogspot.com/2010/09/epperson.html,benign,0,52,30,22,3,3,6,0,1,0,0,0,0,0,0
http://ardeex.com/index.php?option=com_content&view=article&id=55&Itemid=2&lang=de,defacement,1,82,10,10,2,3,3,11,0,0,0,0,0,54,5
asia-home.com/index.php?lang=en,benign,0,31,13,10,2,1,0,2,0,0,0,0,0,7,1
mpra.ub.uni-muenchen.de/11055/,benign,0,30,23,7,3,2,5,0,2,0,0,0,0,0,0
en.wikipedia.org/wiki/1926_International_Lawn_Tennis_Challenge,benign,0,62,16,46,2,2,4,4,1,0,0,0,0,0,0
spokeo.com/Lorenzo+Jones,benign,0,24,10,14,1,1,0,0,0,0,0,0,0,0,0
myspace.com/filtythievingbastards,benign,0,33,11,22,1,1,0,0,0,0,0,0,0,0,0
jimwegryn.com/Names/Teamsall.php,benign,0,32,13,19,2,2,0,0,0,0,0,0,0,0,0
http://pastehtml.com/view/bajr15avr.html,phishing,2,40,13,20,2,4,2,0,0,0,0,0,0,0,0
http://olx.ro/i2/locuri-de-munca/munca-in-strainatate/?search%5Boffer_seek%5D=offer,benign,0,83,6,41,1,6,3,5,0,0,0,0,0,28,1
http://bon-dom.com/dlya-bani-i-saunyi/vedro-dubovoe-10-l,defacement,1,56,11,38,1,4,2,0,0,0,0,0,0,0,0
http://www.thenewspaper.ca/the-arts/item/1088-i-nom-therefore-i-am,defacement,1,66,19,40,2,5,4,0,1,0,0,0,0,0,0
desertsportswear.com,phishing,2,20,20,0,1,0,0,0,0,0,0,0,0,0,0
http://kenh14.vn/la-cool/tong-hop-15-kieu-dang-mac-treo-ao-sieu-doc-dao-khien-ban-gai-thich-me-2015012201004796.chn,benign,0,115,9,99,2,4,20,0,0,0,0,0,0,0,0
http://absolutebeautysalon.com/pamper.1,defacement,1,39,23,9,2,3,1,0,0,0,0,0,0,0,0
exhibex.ga,phishing,2,10,10,0,1,0,0,0,0,0,0,0,0,0,0
sanskarjewels.com,phishing,2,17,17,0,1,0,0,0,0,0,0,0,0,0,0
ranker.com/list/boy-band-bands-and-musicians/reference,benign,0,54,10,44,1,3,0,0,0,0,0,0,0,0,0
northerncaliforniahikingtrails.com/blog/2011/02/18/california-state-parks-foundation-sponsors-senate-bill-580/,benign,0,110,34,76,1,6,11,0,0,0,0,0,0,0,0
listenonline24.com/listen/Kiss_FM_981,benign,0,37,18,19,1,2,5,2,0,0,0,0,0,0,0
formspring.me/movieJaneEyre,benign,0,27,13,14,1,1,0,0,0,0,0,0,0,0,0
http://www.fritec.nl/index.php/service/fotos/2-fritec-software/detail/7-bezig-met-auto-doseren0001?tmpl=component,defacement,1,113,13,78,3,8,6,2,1,0,0,0,0,14,1
philly.com/philly/restaurants/20090627_Rick_Olivieri_back_in_the_cheesesteak_business.html,benign,0,90,10,80,2,3,8,7,0,0,0,0,0,0,0
facebook.com/media/set/?set=a.10150205762874263.322808.44374204262&l=36a5284fa0,benign,0,79,12,11,4,3,41,4,0,0,0,0,0,55,2
healthgrades.com/provider/warren-steinberg-xp29m/,benign,0,49,16,33,1,3,2,0,0,0,0,0,0,0,0
safdereakj3434.000webhostapp.com,phishing,2,32,32,0,2,0,7,0,1,0,0,0,0,0,0
scholacantorumsangaetano.it,phishing,2,27,27,0,1,0,0,0,0,0,0,0,0,0,0
okinawa-information.com/miyakojima/transportation_miyako-jima_island.htm,benign,0,72,23,49,2,2,0,2,0,0,0,0,0,0,0
http://www.raci.it/rete-di-vendita/abruzzo.html,defacement,1,47,11,29,3,4,0,0,1,0,0,0,0,0,0
en.wikipedia.org/wiki/She_Says_(Unwritten_Law_song),benign,0,51,16,35,2,2,0,4,1,0,0,0,0,0,0
zillow.com/homedetails/200-Lakeside-Dr-APT-502-Oakland-CA-94612/24741215_zpid/,benign,0,78,10,68,1,4,19,1,0,0,0,0,0,0,0
facebook.com/pages/ION-DISSONANCE/27830385144,benign,0,45,12,33,1,3,11,0,0,0,0,0,0,0,0
yelp.ca/biz/brynd-smoked-meat-quebec-2,benign,0,38,7,31,1,2,1,0,0,0,0,0,0,0,0
http://www.limburgeraltstadt.de/index.php?view=article&catid=40:goldgelber-herbst&id=130:rheingauer-weintag&format=pdf&option=com_content&Itemid=27,defacement,1,147,24,10,3,3,7,13,1,0,0,0,0,105,6
motors.shop.ebay.com/i.html?_nkw=ford+galaxie+1968,benign,0,50,20,7,4,1,4,3,2,0,0,0,0,22,1
people.forbes.com/profile/kees-j-storm/142545,benign,0,45,17,28,2,3,6,0,1,0,0,0,0,0,0
http://www.fundicor.com/index.php?option=com_content&view=article&id=107:menu-eventos-feriales-&catid=44&Itemid=55,defacement,1,114,16,10,3,3,7,11,1,0,0,0,0,80,5
http://www.donganshi.com/news.asp?page=2&Catid=,defacement,1,47,17,9,3,3,1,4,1,0,0,0,0,13,2
